ts,o,h,l,c,fiat
2011-02-21 00:00:00,0.865,0.8796,0.8313,0.8345,USD
2011-02-22 00:00:00,0.8345,0.95,0.8313,0.8702,USD
2011-02-23 00:00:00,0.8702,0.945,0.8681,0.9,USD
2011-02-24 00:00:00,0.9,1.0,0.9,0.9974,USD
2011-02-25 00:00:00,0.9974,0.9998,0.9111,0.9112,USD
2011-02-26 00:00:00,0.9112,0.97,0.9106,0.958,USD
2011-02-27 00:00:00,0.958,0.958,0.89,0.89,USD
2011-02-28 00:00:00,0.89,0.92,0.845,0.8702,USD
2011-03-01 00:00:00,0.8702,0.97,0.8502,0.9202,USD
2011-03-02 00:00:00,0.9202,0.94,0.9102,0.9399,USD
2011-03-03 00:00:00,0.9399,0.9399,0.91,0.9391,USD
2011-03-04 00:00:00,0.9391,0.9391,0.9001,0.9012,USD
2011-03-05 00:00:00,0.9012,0.9189,0.8111,0.9103,USD
2011-03-06 00:00:00,0.9103,0.9103,0.81,0.8999,USD
2011-03-07 00:00:00,0.8999,0.909,0.846,0.885,USD
2011-03-08 00:00:00,0.885,0.885,0.85,0.87,USD
2011-03-09 00:00:00,0.87,0.87,0.85,0.8645,USD
2011-03-10 00:00:00,0.8645,0.9329,0.8497,0.9329,USD
2011-03-11 00:00:00,0.9329,0.9329,0.8601,0.88,USD
2011-03-12 00:00:00,0.88,0.9197,0.88,0.918,USD
2011-03-13 00:00:00,0.918,0.918,0.8898,0.8925,USD
2011-03-14 00:00:00,0.8925,0.9,0.88,0.8949,USD
2011-03-15 00:00:00,0.8949,0.8949,0.87,0.87,USD
2011-03-16 00:00:00,0.87,0.88,0.836,0.86,USD
2011-03-17 00:00:00,0.86,0.88,0.81,0.8254,USD
2011-03-18 00:00:00,0.8254,0.8506,0.71,0.8165,USD
2011-03-19 00:00:00,0.8165,0.8165,0.7313,0.765,USD
2011-03-20 00:00:00,0.765,0.79,0.7402,0.7522,USD
2011-03-21 00:00:00,0.7522,0.7724,0.7405,0.759,USD
2011-03-22 00:00:00,0.759,0.81,0.7405,0.809,USD
2011-03-23 00:00:00,0.809,0.85,0.78,0.8497,USD
2011-03-24 00:00:00,0.8497,0.9,0.8266,0.8669,USD
2011-03-25 00:00:00,0.8669,0.89,0.861,0.8838,USD
2011-03-26 00:00:00,0.8838,0.905,0.841,0.8552,USD
2011-03-27 00:00:00,0.8552,0.8721,0.8152,0.8275,USD
2011-03-28 00:00:00,0.8275,0.85,0.76,0.799,USD
2011-03-29 00:00:00,0.799,0.7997,0.7648,0.7925,USD
2011-03-30 00:00:00,0.7925,0.795,0.766,0.7897,USD
2011-03-31 00:00:00,0.7897,0.801,0.768,0.7846,USD
2011-04-01 00:00:00,0.7846,0.797,0.7741,0.7741,USD
2011-04-02 00:00:00,0.7741,0.7998,0.7741,0.782,USD
2011-04-03 00:00:00,0.782,0.7949,0.777,0.779,USD
2011-04-04 00:00:00,0.779,0.785,0.5619,0.68,USD
2011-04-05 00:00:00,0.68,0.7478,0.58,0.71,USD
2011-04-06 00:00:00,0.71,0.75,0.6902,0.74,USD
2011-04-07 00:00:00,0.74,0.7849,0.7205,0.7538,USD
2011-04-08 00:00:00,0.7538,0.799,0.7309,0.75,USD
2011-04-09 00:00:00,0.75,0.7676,0.7205,0.73,USD
2011-04-10 00:00:00,0.73,0.7589,0.71,0.7369,USD
2011-04-11 00:00:00,0.7369,0.799,0.7103,0.77,USD
2011-04-12 00:00:00,0.77,0.899,0.77,0.86,USD
2011-04-13 00:00:00,0.86,1.0,0.86,0.9225,USD
2011-04-14 00:00:00,0.9225,1.0,0.91,1.0,USD
2011-04-15 00:00:00,1.0,1.09,0.911,0.9899,USD
2011-04-16 00:00:00,0.9899,1.095,0.9541,1.05,USD
2011-04-17 00:00:00,1.05,1.14,1.026,1.112,USD
2011-04-18 00:00:00,1.112,1.2,1.11,1.162,USD
2011-04-19 00:00:00,1.162,1.198,1.144,1.198,USD
2011-04-20 00:00:00,1.198,1.198,1.13,1.142,USD
2011-04-21 00:00:00,1.142,1.21,1.14,1.21,USD
2011-04-22 00:00:00,1.21,1.41,1.189,1.409,USD
2011-04-23 00:00:00,1.409,1.95,1.32,1.7,USD
2011-04-24 00:00:00,1.7,1.95,1.6,1.631,USD
2011-04-25 00:00:00,1.631,1.701,1.521,1.559,USD
2011-04-26 00:00:00,1.559,1.795,1.53,1.795,USD
2011-04-27 00:00:00,1.795,1.95,1.72,1.9,USD
2011-04-28 00:00:00,1.9,2.65,1.66,2.211,USD
2011-04-29 00:00:00,2.211,2.95,2.21,2.88,USD
2011-04-30 00:00:00,2.88,4.15,2.75,3.55,USD
2011-05-01 00:00:00,3.55,3.87,2.5,3.033,USD
2011-05-02 00:00:00,3.033,3.495,3.029,3.2,USD
2011-05-03 00:00:00,3.2,3.49,3.11,3.41,USD
2011-05-04 00:00:00,3.41,3.58,3.25,3.406,USD
2011-05-05 00:00:00,3.406,3.45,3.333,3.333,USD
2011-05-06 00:00:00,3.333,3.61,3.29,3.452,USD
2011-05-07 00:00:00,3.452,3.7,3.425,3.641,USD
2011-05-08 00:00:00,3.641,3.937,3.63,3.866,USD
2011-05-09 00:00:00,3.866,3.9,3.691,3.8,USD
2011-05-10 00:00:00,3.8,5.99,3.8,5.81,USD
2011-05-11 00:00:00,5.81,6.065,4.6,5.5,USD
2011-05-12 00:00:00,5.5,6.49,5.22,6.3,USD
2011-05-13 00:00:00,6.3,8.45,6.3,8.198,USD
2011-05-14 00:00:00,8.198,8.9,5.83,7.198,USD
2011-05-15 00:00:00,7.198,7.78,6.2,6.987,USD
2011-05-16 00:00:00,6.987,8.5,6.75,8.034,USD
2011-05-17 00:00:00,8.034,8.389,6.98,7.19,USD
2011-05-18 00:00:00,7.19,7.5,6.6,6.88,USD
2011-05-19 00:00:00,6.88,7.34,6.607,6.811,USD
2011-05-20 00:00:00,6.811,7.1,5.577,5.59,USD
2011-05-21 00:00:00,5.59,6.52,5.577,6.12,USD
2011-05-22 00:00:00,6.12,6.759,5.99,6.69,USD
2011-05-23 00:00:00,6.69,7.45,6.69,7.15,USD
2011-05-24 00:00:00,7.15,7.51,6.96,7.42,USD
2011-05-25 00:00:00,7.42,9.33,7.216,8.4,USD
2011-05-26 00:00:00,8.4,8.987,8.01,8.798,USD
2011-05-27 00:00:00,8.798,8.83,8.5,8.5,USD
2011-05-28 00:00:00,8.5,8.7,8.11,8.3,USD
2011-05-29 00:00:00,8.3,8.49,8.102,8.43,USD
2011-05-30 00:00:00,8.43,9.0,8.25,8.8,USD
2011-05-31 00:00:00,8.8,9.5,8.1,8.741,USD
2011-06-01 00:00:00,8.741,9.699,8.3,9.57,USD
2011-06-02 00:00:00,9.57,10.89,9.5,10.6,USD
2011-06-03 00:00:00,10.6,14.5,10.58,14.29,USD
2011-06-04 00:00:00,14.29,18.89,14.04,18.89,USD
2011-06-05 00:00:00,18.89,19.0,16.2,16.7,USD
2011-06-06 00:00:00,16.7,19.23,16.45,18.55,USD
